"","date","vw_cum","ew_cum","vw_ret","ew_ret"
"74",2013-04-17,1.08770460306146,1.08283337270924,-0.0134581581981494,-0.0146145733847834
"75",2013-04-18,1.06797107466471,1.06006939760743,-0.0181423599212648,-0.0210226020692911
"76",2013-04-19,1.01082495868223,1.01808067227545,-0.053509048454726,-0.0396094118241188
"77",2013-04-22,1.00794886273613,1.01914204641415,-0.00284529573729708,0.0010425245931911
"78",2013-04-23,1.02829794615885,1.03974631087007,0.0201886069571828,0.0202172646378533
"79",2013-04-24,1.0284709561549,1.03975653232717,0.000168248897799206,9.8307221683136e-06
"80",2013-04-25,1.04437192226879,1.05759086755523,0.0154607828434277,0.0171524146985966
"81",2013-04-26,1.01780256396274,1.01782449735056,-0.025440513805012,-0.0376009016573562
"82",2013-04-29,1.02719996432957,1.01982290667869,0.00923302878138088,0.00196341248744192
"83",2013-04-30,1.04443221582624,1.03681214735402,0.0167759463542363,0.0166590106616289
"84",2013-05-01,1.02672454937001,1.017960891817,-0.016954347240452,-0.0181819393080268
"85",2013-05-02,1.04216052531202,1.03385132310413,0.0150341938852891,0.0156100606760656
"86",2013-05-03,1.05706607918888,1.05051994123092,0.0143025508209444,0.0161228387044532
"87",2013-05-06,1.04791873474346,1.0413326046549,-0.00865352188052371,-0.00874551373604715
"88",2013-05-07,1.05362215246198,1.04761644663667,0.00544261451716221,0.0060344235392995
"89",2013-05-08,1.06227153319258,1.05505443939144,0.00820918648149793,0.00709991980237623
"90",2013-05-09,1.05893414226171,1.05402519280568,-0.00314174938006517,-0.00097553884172219
"91",2013-05-10,1.06799150702297,1.06428141295861,0.00855328428821078,0.00973052657843132
"92",2013-05-13,1.06237863617313,1.06094640070419,-0.00525553884364083,-0.00313358122561302
"93",2013-05-14,1.07024858453976,1.07066038187107,0.00740785638817654,0.00915595845410055
"94",2013-05-15,1.0681513462771,1.0673220954547,-0.00195958050583978,-0.00311796950078302
"95",2013-05-16,1.06942879529888,1.06584848115781,0.00119594383907651,-0.00138066503369572
"96",2013-05-17,1.0903365529543,1.08730064180913,0.0195503971347408,0.020126838880522
"97",2013-05-20,1.08429041745224,1.08050044679121,-0.00554520114516777,-0.00625419939658745
"98",2013-05-21,1.08960158471089,1.08571235663875,0.00489828847803553,0.00482360730438369
"99",2013-05-22,1.07567712265223,1.06938126434183,-0.012779406944748,-0.0150418222626404
"100",2013-05-23,1.07121629466402,1.0648772558595,-0.00414699531510332,-0.00421178922103316
